일시,대여소,대여건수,반납건수
202303,2365. K+ 타워 앞,2,0
202303,2369. KT선릉타워,0,1
202303,2389. 경기여자고등학교 후문 (삼성로3길 입구),0,1
202303,239. 유스호스텔 앞,2,5
202303,240. 문래역 4번출구 앞,0,1
202303,2401. 밀알학교 입구 (삼성서울병원 입구),2,0
202303,2406. 논현동 광명빌딩 앞,2,0
202303,2409. 역삼동 디오슈페리움 (우성아파트 사거리),2,0
202303,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),1,2
202303,2412. 일원1동 주민센터,1,0
202303,2413.도곡역 1번 출구,1,0
202303,2418.봉은사역 7번 출구 ,4,2
202303,"2419.봉은사역 1,2번 출구 ",0,3
202303,2421. 신논현역 4번출구,1,3
202303,2429.압구정로데오역 6번출구,1,7
202303,2430.강남파이낸스센터앞(역삼역2번출구),0,1
202303,247. 당산역 10번출구 앞,8,0
202303,248. 초원아파트 앞,13,14
202303,249. 여의도중학교 옆,48,34
202303,2502. 서초역1번출구 앞,1,0
202303,2504. 신사역 4번출구 뒤,4,7
202303,2505. 우성아파트사거리 (기업은행앞),1,2
202303,2509. 심산기념문화센터,0,2
202303,251. 서울지방병무청 버스정류장,0,1
202303,2511. 이수역 6번출구 앞,1,0
202303,2515.서초초등학교 후문,1,3
202303,2525.반포쇼핑타운 2동 앞,3,22
202303,2526.반포경남쇼핑 앞,1,2
202303,2528.함지박 사거리,1,0
202303,2538.사평리근린공원,10,17
202303,2542.신논현타워 앞,0,2
202303,258. 신길역3번출구,3,2
202303,260. 여의도 마리나선착장 앞,5,5
202303,2601. 석촌호수 아뜰리에,2,2
202303,2608. 송파구청,2,1
202303,2613. 잠실나들목,3,5
202303,2619. 석촌고분역 4번출구,2,1
202303,2620. 송파나루역 4번 출구옆,1,0
202303,2621. 한성백제역 2번 출구,3,3
202303,2622. 올림픽공원역 3번출구,7,6
202303,2625.가락종합 사회복지관,0,1
202303,2632.석촌고분역 2번 출구,2,1
202303,2635.잠실새내역 1번출구,2,2
202303,2637. 아시아지하보도 14번 출구,1,0
202303,2643.풍납중학교 측면,0,1
202303,2647.잠실 자전거 수리센터 앞,3,10
202303,267. 삼성화재 사옥 옆,0,1
202303,2707.한강아파트,0,2
202303,2708.강서한강자이타워 앞,0,1
202303,271. 샛강생태공원방문자센터 앞,2,3
202303,2715.마곡나루역 2번 출구 ,6,7
202303,272. 당산육갑문,11,19
202303,2723.마곡 필네이처,1,0
202303,2725.서울식물원 식물문화센터,1,0
202303,2728.마곡나루역 3번 출구,2,1
202303,2740.마곡레포츠센터,2,2
202303,2741.마곡수명산파크5-6단지,0,1
202303,2745.수명초등학교,1,0
202303,276. 영등포로터리2,0,2
202303,2822.제니스스포츠 앞,0,1
202303,287. 영등포전화국사거리 (서강어린이공원),3,5
202303,2911.상계역중앙시장,0,2
202303,2921.중계역 2번출구,2,0
202303,297.국회3문,1,1
202303,298.KBS 연구동 건너편,4,2
202303,299.여의도 순복음교회,3,3
202303,3009.서교동사거리(신),6,2
202303,301. 경복궁역 7번출구 앞,3,0
202303,3010.홍대입구역 3번출구,31,28
202303,3013.서울지방고용노동청 앞,3,0
202303,302. 경복궁역 4번출구 뒤,17,18
202303,303. 광화문역 1번출구 앞,0,2
202303,307. 서울역사박물관 앞,0,1
202303,308. 광화문 S타워 앞,2,0
202303,309. 광화문역 6번출구 옆 B,2,1
202303,310. 청계광장 옆,8,2
202303,3100. 북성초교,1,4
202303,3101. 서대문구청,0,2
202303,3102. 연희삼거리,3,0
202303,3104. e편한세상 신촌4단지 앞,1,0
202303,3107. 연희초등학교 앞,2,2
202303,3109.북한산더샾 106동 앞,1,1
202303,3113.독립문역사거리,0,1
202303,3116.신촌역 4번출구,1,0
202303,3119.연희 브라운스톤 아파트 앞,6,4
202303,3120.DMC엘가아파트 앞,1,0
202303,3125.연희파크푸르지오아파트 앞,3,0
202303,3134.SK리쳄블(상수도사업본부),1,0
202303,314. 국립현대미술관,13,10
202303,316. 종각역 1번출구 앞,4,3
202303,318. 광교사거리 남측,7,2
202303,320. 을지로입구역 4번출구 앞,4,6
202303,321. KEB 하나금융그룹 명동사옥 옆,13,15
202303,3219.영등포역 1번출구,3,1
202303,322. 명동성당 앞,5,7
202303,324. 신세계백화점 본점 앞,13,6
202303,326. 안국역 5번출구 앞,9,8
202303,327. 낙원상가 옆,14,4
202303,328. 탑골공원 앞,3,2
202303,329. 청계2가 사거리 옆,10,10
202303,331. 을지로2가 사거리 북측,1,2
202303,332. 을지로2가 사거리 남측,2,0
202303,334. 종로3가역 2번출구 뒤,2,1
202303,335. 종로3가역 15번출구 앞,1,6
202303,336. 충무로역 6번출구 앞,3,11
202303,337. 창경궁 입구,1,1
202303,339. 종로4가 사거리,3,7
202303,3405.파크팰리스,0,1
202303,3407.안국동사거리(신),17,17
202303,3408.종로타워빌딩,4,4
202303,341. 혜화역 3번출구 뒤,2,4
202303,3410.종로3가역 8번출구,14,11
202303,3411.종묘,5,3
202303,3412.세운상가,3,1
202303,3414.종로5가역 4번출구,15,8
202303,3415.동대문역6번출구,7,6
202303,3416.동묘앞역 6번출구,11,16
202303,3419.국립어린이과학관,1,0
202303,342. 대학로 마로니에공원,0,3
202303,3425.광화문 풍림스페이스본 1단지앞,1,1
202303,343. 예일빌딩(율곡로) 앞,2,3
202303,3432.종로2가 사거리,1,10
202303,344. 성균관대 E하우스 앞,1,1
202303,345. 서울보증보험본사 앞,2,0
202303,346. 맥스타일 앞,6,8
202303,347. 동대문역사문화공원역 9번출구 앞,4,3
202303,348. 독립문역 사거리,1,0
202303,349. 사직동주민센터,2,3
202303,3502. 중곡역 1번출구,1,0
202303,3504. 원일교회,5,5
202303,3505. 신양초교앞 교차로,3,0
202303,3511. 응봉역 1번출구,6,9
202303,3515. 서울숲 관리사무소,47,46
202303,3517. 용마사거리,0,1
202303,3518. 군자역 7번출구뒤,2,0
202303,352. 중앙고입구 삼거리,2,6
202303,3524. 세종대학교,1,2
202303,3529. 어린이대공원정문,9,4
202303,353. 재동초교 앞 삼거리,10,4
202303,3533. 건대입구역 사거리(롯데백화점),5,11
202303,3534. 건대입구역 5번출구 뒤,18,4
202303,354. 포르투갈 대사관 앞,8,4
202303,3541. 커먼그라운드,4,7
202303,3544.한양대역 3번 출구,2,0
202303,3545.한양대역 1번출구,2,3
202303,3548.뚝섬역 6번출구,6,0
202303,3549.건영아파트 앞,0,1
202303,355. 서울사대부속초교 앞,2,0
202303,3550.금호나들목,9,12
202303,3552.서울숲 공영주차장앞,32,17
202303,3553.마장역3번출구,1,0
202303,3559.성동구민종합체육센터 앞,9,6
202303,3560.성동구 견인차량 보관소 앞,4,4
202303,3566.우성4차아파트,3,2
202303,3571.화양 APT(횡단보도 옆),1,0
202303,3586.군자역 비채온 오피스텔,1,2
202303,3600.사근빗물펌프장 건너편,0,1
202303,3606. 신사동주민센터 옆,4,7
202303,361. 동묘앞역 1번출구 뒤,5,4
202303,3615. 서울 논현동우체국 앞,1,0
202303,362. 청계8가사거리 A,3,3
202303,3627. 압구정나들목,13,21
202303,3629. 청담사거리(신한오피스텔빌딩 앞),1,3
202303,363. 신설동역 11번출구 뒤,3,2
202303,3638. 신청담나들목,2,0
202303,3640. 일원1동주민센터앞 사거리,0,1
202303,3641. 대청역,1,0
202303,3644. 상록수아파트,0,2
202303,3646. 선정릉역 4번 출구,0,1
202303,3657. 서울천호동우체국,4,1
202303,3658. 프라이어팰리스아파트,1,0
202303,368. SK 서린빌딩 앞,7,4
202303,3684. 고덕자이(105동 앞),1,2
202303,3689. 강일역 3번출구,2,2
202303,369. 광화문 시민열린마당,12,3
202303,3691. 둔촌역 2번출구,0,1
202303,370. 시청역(2호선) 9번출구 뒤,12,12
202303,3700. 강변그대가리버뷰 입구 맞은편,0,1
202303,3718. 번동3단지 버스정류장,0,1
202303,3754. 신방화역 8번출구,2,0
202303,3761. 나이아가라관광호텔,0,2
202303,3787. 가양나들목,1,0
202303,379. 서울역9번출구,1,7
202303,3794. 안양천합수부(현대3차아파트),0,3
202303,380. CJ제일제당 앞,3,6
202303,3819. 서울대벤처타운역,1,0
202303,383. 신당역 12번 출구 뒤,0,1
202303,385. 종각역 5번출구,0,1
202303,387. 훈련원공원주차장 앞,22,20
202303,3873. 동서울우편집중국 앞,0,1
202303,3879. 중랑천 뚝방길 산책로 입구,0,1
202303,388. 동성중학교 앞,1,0
202303,3886.광진구 민방위교육센터,0,2
202303,389. 을지로4가역 1번출구,2,0
202303,3891. 군자역4번출구,4,1
202303,390. 충무로역 1번출구,5,0
202303,393. 동대문역 8번 출구,7,17
202303,397. 종묘공영주차장 건너편,3,3
202303,398. 을지로3가역 3번출구,1,1
202303,3984. 가산롯데아이티캐슬,1,1
202303,405. DMC빌 앞,5,2
202303,4104. 외대앞역 교차로,1,0
202303,4105. 서울교통공사사거리 교통섬,1,0
202303,4107. 장안동근린공원 입구,0,1
202303,4125. 회기역 2-①번출구,2,3
202303,4131. 베네스트 오피스텔 앞,1,0
202303,4152. 상도효성해링턴플레이스,1,0
202303,416. 상암월드컵파크 1단지 교차로,1,1
202303,4179. 보라매병원역 1번출구,0,2
202303,418. 월드컵경기장역 3번출구 옆,0,4
202303,419. 홈플러스 앞,1,0
202303,420. 서울시 공공자전거 상암센터,2,3
202303,4206. 광흥창역5번출구,0,2
